,0,VelocityXSmooth,VelocityYSmooth,VelocityZSmooth,zSymbol
53,,-0.08814946645262196,-0.4359819452867901,-0.2214144131525504,127.0
54,,-0.05155181381703945,-0.5456414868807173,-0.13171741576890347,191.0
55,,-0.05852546418107792,-0.4781431420821612,-0.14129868413172247,191.0
56,,-0.08233003706865705,-0.6670379322494941,-0.1694141741491202,191.0
57,,-0.1332452140247625,-0.8270664881922544,-0.13706949373590188,191.0
58,,-0.19217357515344646,-0.8894667531838606,-0.11411478160786424,191.0
59,,-0.21047444462782813,-1.438433425924989,-0.13928217416846067,191.0
60,,-0.15493039651654866,-0.5169997939065742,-0.11895147692975418,191.0
61,,-0.05562603003693932,-0.4255004394876678,-0.09714310913914594,191.0
62,,-0.012030904973168792,-0.2494963397822741,-0.1192444423709297,191.0
63,,-0.024498277376651747,-0.08785474633998963,-0.15326336282488334,191.0
64,,-0.05967156405310689,-0.032399309727567306,-0.20079968456073946,190.0
65,,-0.0337991473478424,-0.011713828820662395,-0.12292178849461315,190.0
66,,-0.00015836169075008236,-0.03012594382464358,-0.10322375567838926,190.0
67,,0.005805986855839104,-0.03807916067208417,-0.0024312650990447465,190.0
68,,0.003318207049883349,-0.03425377598518887,-0.012189015026945124,190.0
69,,0.0012397566582172414,-0.03354890232767686,-0.017410413136791304,190.0
70,,-0.027670387770855672,-0.031884410364718736,0.02978146561224703,190.0
71,,-0.04677833433449822,-0.020732524293303224,0.035274259220974304,190.0
72,,-0.05906253437368974,-0.015822996216879937,-0.008189537807618956,190.0
73,,-0.054742715755736616,-0.0379903721551025,-0.08539629753230514,190.0
74,,-0.05082406939904905,-0.05096183932552406,-0.1717159808146496,190.0
75,,-0.03762584769680171,-0.12599955984366049,-0.14067002193342262,190.0
76,,-0.025374866920671982,-0.1707977065263409,-0.13951231701936498,190.0
77,,-0.021321762682616825,-0.12427009113695645,-0.14790721310340293,190.0
78,,-0.03270861069496328,-0.03619127737387225,-0.06386742198713402,190.0
79,,-0.05901866791132548,-0.003764348703096087,-0.02687744337501981,190.0
80,,-0.11263720967683488,-0.01899677249368686,-0.08749006738009912,190.0
81,,-0.10239454026276312,-0.058549925368032815,-0.12722474943232634,190.0
82,,-0.055641477623963945,-0.06333685542074034,-0.14819314937900865,190.0
83,,-0.06144872723738265,-0.06623572238165182,-0.20474373685118846,190.0
84,,-0.06317068764994545,-0.06368855119352744,-0.22709101428970396,190.0
85,,-0.08992962694147863,-0.0616058032043821,-0.08425005029528268,190.0
86,,-0.24609235068073346,-0.2452211737522972,-0.1034144388970184,190.0
87,,-0.24548488439917526,-0.4149038785226808,-0.3487189797617495,190.0
88,,-0.30667999068509993,-0.6371508706668535,-0.8470318220765104,190.0
89,,-0.5776415219053627,-0.8468830407293714,-1.2042019749435888,190.0
90,,-0.7543576006023371,-0.777093718954521,-1.518333110891782,190.0
91,,-0.8440065378516252,-0.6297190523003658,-1.6757047199415158,190.0
92,,-1.013664853855282,-0.7588053852408743,-1.7635706646635871,191.0
93,,-0.9387667319538509,-0.7315338275137057,-1.75757703437361,191.0
94,,-0.6934233874172189,-0.9724390842162396,-0.3828233841647433,191.0
95,,-0.4995873635761736,-0.9319086803693004,-0.23154403980659224,191.0
96,,-0.24628833407286385,-0.9104860005112172,0.024715366234562285,191.0
97,,0.0030762848476657712,-0.7534881392636615,0.1326427435689159,191.0
98,,0.0503737579065934,-0.7917246721265085,0.26229844186056894,191.0
99,,0.05719873701854347,-0.7078680486565548,0.2267733173551501,191.0
100,,0.0246842262215586,-0.5995494284920466,0.2146910709623242,191.0
101,,-0.043165957899296135,-0.4761121985247698,0.20881021159826108,191.0
102,,-0.08371078235427068,-0.2343169738423004,0.20216068898517495,191.0
103,,-0.2485096284445299,-0.10539024777648567,0.09990969101914106,191.0
104,,-0.4614366159828678,0.09987422347073936,-0.003046353225424366,191.0
105,,-0.5876311672773387,0.1572120174191571,-0.07042770741432924,191.0
106,,-0.5212934342318021,0.15775664638843034,0.04034097006329189,191.0
107,,-0.5847788515060514,0.04373879878306758,0.09139321043430867,191.0
108,,-0.4584724245258683,-0.002857388638391457,0.2568304972135631,191.0
109,,-0.09608242335172072,-0.018235050679179625,0.10427417362690024,191.0
110,,0.3967343737558259,-0.017336056158091955,-0.2308832171714384,191.0
111,,0.7472625403397247,-0.020852624535020268,-0.3687214074313932,191.0
112,,0.8730221103880523,-0.024710512465444204,0.19878007799228345,191.0
113,,0.6972026850256938,-0.06634616553618666,0.2439117910392685,191.0
114,,0.5940187920658929,-0.07730593462653643,0.33477225282253104,191.0
115,,0.5855939960980949,-0.0768637410340784,0.26497588434886143,191.0
116,,0.4590288567562216,-0.03127897948942343,0.2816607268271509,191.0
117,,0.3674100940513039,0.04312420578134865,0.31943411783361164,191.0
118,,0.5105086610647747,0.04927024594537159,0.4450254731573771,191.0
119,,0.4905502658036967,-0.06090077396077885,0.449365923735681,191.0
120,,0.494366522217485,-0.111996513864835,0.14487605993251135,191.0
121,,0.4103954386286219,-0.08615603182638706,0.02783592640566378,191.0
122,,0.17256081164813789,-0.1628767878901448,-0.1074774843901777,191.0
123,,-0.17129876507784622,-0.15966263858677426,-0.11081780453298763,191.0
124,,-0.4581779758309437,-0.10500938380395314,0.13409435647567486,191.0
125,,-0.3300973299803614,-0.07996900311026446,0.32830869077243097,191.0
126,,-0.4709661707141116,-0.02746669395632429,0.31722208935896856,191.0
127,,-0.3899474651325584,-0.013687630165264579,-0.035626674399879064,191.0
128,,-0.1323798059417604,-0.005446007778953399,-0.10187785814039133,191.0
129,,-0.06475028681527477,-0.02099274310325544,-0.25838613754114165,191.0
130,,0.11203812909219388,-0.04543390421653093,-0.2526567815431482,191.0
131,,-0.018513527781074755,-0.030452730689324962,-0.13541775955766022,191.0
132,,-0.14240690889065485,-0.010996575614027256,-0.026570736023700477,191.0
133,,-0.18015083046814992,0.01092464059721947,-0.02321144461977416,191.0
134,,-0.12122098621163185,-0.06322775018117054,0.003820854602256512,191.0
135,,-0.09324431562406256,-0.1405785058473709,0.14301754244545264,191.0
136,,-0.15103937889051886,-0.13675948440371022,0.10692250633758736,191.0
137,,-0.22254995522538956,-0.09561967549732177,-0.030845775762126805,191.0
138,,-0.2645616654197796,-0.18023306611420906,-0.06192907694146384,191.0
139,,-0.02977980162985645,-0.06799777780836344,-0.06990390462593038,191.0
140,,0.14493837393791031,0.02005040813784027,-0.08242583585300367,191.0
141,,0.145501605288154,0.04656850502011449,-0.1393564909049532,191.0
142,,-0.040220500832278884,0.01675157154122017,-0.17258285230226922,191.0
143,,-0.2578835772068887,-0.02282129778225419,-0.06773641234360962,191.0
144,,-0.1637628681494363,-0.05919782822691463,0.2054107272484668,191.0
145,,-0.3379869806976863,-0.05810468954636425,0.3105440647502394,191.0
146,,-0.11800866674749465,-0.00096443844523086,0.2766169477488057,191.0
147,,0.09033161580187613,0.002115641318260837,0.14632498477560044,191.0
148,,0.2835243898705694,-0.0003486915030539689,0.2704207234541046,191.0
149,,0.4428916914016687,0.010824252407299444,0.3572792786044114,191.0
150,,0.5455369500292158,0.015187258043690591,0.36382422518293184,191.0
151,,0.34564577459755685,0.013476147328430523,0.2141472346804492,191.0
152,,0.16488197328906348,-0.026769260356265808,-0.02074822655732429,63.0
153,,0.03453905309893369,-0.060802976026938564,-0.08630544820197962,63.0
154,,0.0034389044382368613,-0.06774015724310903,-0.10335795898696057,63.0
155,,0.13740640700201592,-0.01156873907014192,0.00932605957762377,63.0
156,,0.3173385540544993,0.04219620494549962,0.12495861926036282,63.0
157,,0.06735692865360153,0.0291665734085403,0.08030224422386263,62.0
158,,0.02780808057911444,-0.0007178853395322508,0.013546273267896113,62.0
159,,-0.17633643702701118,-0.03134261729868407,-0.0691044240661099,62.0
160,,-0.1807636983154976,-0.06192579981533735,-0.09547010834509753,126.0
161,,-0.0082728520260109,-0.0817797745753976,0.06919079863976756,126.0
162,,0.06923716708842505,-0.10712823920424028,0.28423982692139305,62.0
163,,0.12018061608719292,-0.11365348115005178,0.3874824663735231,62.0
164,,0.1196635032212798,-0.18687602980151205,0.7896269117148109,62.0
165,,0.17688911892538325,-0.25390815336037753,1.0343537335822013,126.0
166,,0.2677630844871002,-0.2317656321237874,1.1118767901022792,126.0
167,,0.3371010642396181,-0.2669893286072489,1.19119817293345,126.0
168,,0.2643395287630105,-0.2370556860841197,0.559357995612668,126.0
169,,-0.02115440427011239,-0.10038255650440396,0.0765857717030458,127.0
170,,-0.6448904066495665,0.0971549723298801,-0.3591903952061913,127.0
171,,-0.7708936882000875,0.15628787367278746,-0.16125392318972245,127.0
172,,-1.115788272903436,0.13338118773000346,0.059222924906455116,127.0
173,,-1.1230005683946678,0.09902421730333713,0.5304307809167271,127.0
174,,-0.8097416692098365,0.0794367623305057,0.6686953259491452,63.0
175,,-0.6357849446129598,0.06257934349175827,0.4445876145639778,63.0
176,,-0.32883851387465984,0.10210115993122112,0.2427131929146845,63.0
177,,0.09184224136843856,0.09701023511224413,-0.30929690633660184,127.0
178,,0.11879541556369165,0.08123932507377755,-0.6884591465870804,127.0
179,,0.015135931355871747,0.0595450719634532,-0.586796509132039,127.0
180,,-0.10268868389281707,0.061714941506081276,-0.36843506693279376,127.0
181,,-0.09701970849053212,0.06015635083649015,-0.2471970953731949,127.0
182,,-0.01175679683207498,0.04643658993996298,-0.1532801080754187,127.0
183,,0.4251908366178739,0.034987142119262765,-0.13673259335428026,191.0
184,,0.5118243724484178,-0.007904253367484656,-0.07081027932423317,191.0
185,,0.4692089370507053,-0.017850342826118585,-0.06634272524301851,191.0
186,,0.4257405328237217,-0.017847686157839306,-0.14320801942717162,191.0
187,,0.16229465111772587,-0.011818594497910928,-0.11691051700998427,191.0
188,,0.14841099524291532,-0.01954408320731044,-0.054958232456342716,191.0
189,,0.06272734426013055,-0.032548374831277205,-0.031444779205949784,191.0
190,,-0.06759162591224188,-0.06305986391410608,-0.03471750762902251,191.0
191,,-0.5622756142557543,-0.062248245301173434,-0.038474622411168766,191.0
192,,-0.8268070973770809,-0.04750556450466063,0.0825907796234097,191.0
193,,-0.6936806926562634,-0.02443716683846639,0.12322223969793722,191.0
194,,-0.5032028992127762,0.01971557645124141,0.2289519627506928,191.0
195,,0.003424860247600704,0.0097155177782185,0.3699655833416963,191.0
196,,0.03838981466761679,-0.02999388104274229,0.40027111641440816,191.0
197,,-0.0036333273591932147,-0.08155050112692397,0.12997561573435928,191.0
198,,-0.4499427905857741,-0.1946165677871413,0.0051837540577132244,191.0
199,,-0.5659219076033548,-0.3800857929229165,-0.3814187683533975,191.0
200,,-0.6099535499898004,-0.3865376445851109,-0.28280278370902,191.0
201,,-0.6220536909782357,-0.6192245258319009,-0.3453789820452635,191.0
202,,-0.6770272246109198,-0.6359138678236667,-0.7176907732610928,191.0
203,,-0.7704769376522919,-0.3846130032776821,-0.32685509236013954,191.0
204,,-0.9365338897587652,-0.5638863801400267,-0.1030833638502871,191.0
205,,-1.1326948228001985,-0.521382616731086,0.2189834608789716,191.0
206,,-1.358861188734385,-0.44325978847017794,0.3854740607330341,191.0
207,,-0.8941177896742885,-0.3307530129757193,0.4153519162967702,191.0
208,,-1.5893525726527005,-0.26414959634172946,0.43465932539493607,191.0
209,,-1.671537182142668,-0.2371919744003257,0.4487258966292278,191.0
210,,-1.314350350914493,-0.26484715107622986,0.4986230584181154,191.0
211,,-0.8093806041671108,-0.3400031520818941,0.4502338005731685,191.0
212,,-0.468183886577153,-0.3636767870223176,0.3266048076795863,191.0
213,,0.04115336698244215,-0.3093506637036014,0.1479934283654407,191.0
214,,0.7220038520515337,-0.09675257408952692,0.06968259628797085,191.0
215,,0.7052203723468841,0.042591393243704485,0.12878479106105087,191.0
216,,0.7655737692509266,0.1308699661623956,0.22215709657206995,191.0
217,,0.67448580996672,0.1855170169681556,0.3181958940967368,191.0
218,,0.7193819368661681,0.12110980484516877,0.2489859612938056,191.0
219,,0.7015474957301098,0.12825085497894226,0.191200325002792,191.0
220,,0.7127858707500799,0.1430886291223274,0.1576076865610734,191.0
221,,0.29347241347615044,0.1719180272684134,0.1312633719004124,191.0
222,,0.06332482037457321,0.18563448648385653,0.08443097409748064,191.0
223,,-0.2576702941858388,0.18714789046508776,0.1079039715596906,191.0
224,,-0.3753526781477221,0.13846657142841226,0.07066633607146995,190.0
225,,-0.3377665455830951,0.11301232608623213,0.04896930428509788,190.0
226,,-0.2493662107865325,0.03353378625473268,0.07088176725275143,190.0
227,,-0.12937128554993205,-0.00458269082743098,0.006337555153408568,190.0
228,,-0.10622932592866836,-0.04237422764300626,-0.015420881266804857,190.0
229,,-0.019159089256687842,-0.05593024730441086,-0.07246147576285218,190.0
230,,0.05336105382327437,-0.037384781991208,0.03437274647037709,190.0
231,,0.1001365281928576,-0.0025958562404953863,0.12476661869706494,190.0
232,,0.11455001450643827,0.008484688481185904,0.12909435081378576,190.0
233,,0.03911270951473406,0.024622458867190104,0.06447166223436937,190.0
234,,0.021010556808753536,0.022679406219673008,-0.0765797577231067,190.0
235,,0.005266010691697765,0.018854145361416302,-0.1487632735693593,190.0
236,,0.011072611632529651,0.017852930810185682,-0.16272091285835427,190.0
237,,-0.020605913984086968,0.02055349852360511,-0.08929604520684538,190.0
238,,-0.034869809433095734,-0.003903919819422946,-0.11640857771224952,190.0
239,,0.03450502327947313,-0.02477772774133043,-0.041177457942024834,190.0
240,,0.19164888346078632,-0.033817202011312116,0.08592096197116927,190.0
241,,0.5531034843684064,-0.0212909029269984,0.25496773849695553,190.0
242,,0.4238948090372139,0.032601909544715466,0.18195778373524835,190.0
243,,0.5911593597321629,0.08119461028750732,-0.0633473222458144,190.0
244,,0.8045876517300434,0.11345733517729865,-0.14319709137766418,190.0
245,,1.0739124071685429,0.2285430858498658,-0.18606492667650806,190.0
246,,0.7470128706693298,0.2555580713035321,-0.1390042922762159,62.0
247,,0.2834390334808257,0.23721727913044385,0.018570158560279524,62.0
248,,0.07070032427224962,0.07381981089307077,0.10083046567810232,63.0
249,,0.261931853686118,0.056309942814716976,0.2874213203618501,63.0
250,,0.5933271926483237,0.0223321480567672,0.27897146760040903,63.0
251,,0.7685976835839227,0.01362417160276608,0.01551756755847718,63.0
252,,1.0241898639072995,0.007333764187477013,-0.05195273113038063,63.0
253,,1.2427838953037609,0.01634907173903604,0.05534271449572891,63.0
254,,1.7764422415249288,0.04968061538847132,0.4673652744098929,63.0
255,,1.3476452693850556,0.05522461580004644,0.670541898228406,63.0
256,,1.0426520405027384,0.041035932122960375,0.5513182244056567,63.0
257,,0.4695367190556457,0.023365042908815244,0.597329531858487,63.0
258,,0.1700605650604333,0.04156596460419136,0.5338560153398453,63.0
259,,0.29236557926260703,0.05405719639303906,0.40098082682166825,127.0
260,,0.8136067190905425,0.05724975916781671,0.3253630834681933,127.0
261,,1.0894993065700591,0.05585086052820986,0.8939504004352196,127.0
262,,1.3234058610695458,0.07751438585378971,0.6876523596321611,127.0
263,,1.6976027173109116,0.09265918594356597,0.4159944286953656,127.0
264,,2.0595069918039797,0.07048809251740358,0.5420605288528925,127.0
265,,1.832084099889408,0.0619497733926072,0.20677289288754766,127.0
266,,2.086045150431333,0.0384988630593729,0.1356356566819041,127.0
267,,2.0209013631062582,0.09787294779749588,0.06926246629510371,127.0
268,,1.9678924900416777,0.09893064551200577,0.09891593400567876,127.0
269,,1.8863422598096102,0.16484823677152574,0.3223731290376237,127.0
270,,1.7432666343381862,0.14159098069151746,0.457040932056176,191.0
271,,1.4986127130281142,0.11358705876942735,0.4630655683396112,191.0
272,,1.7975936061626798,0.08441944903318346,0.5373813303945351,191.0
273,,1.3295848956310878,0.08491922610062293,0.3838981012166031,191.0
274,,1.4302877068243562,0.07403605372743315,0.1607351924401304,191.0
275,,0.9973534725220884,0.1133497991449284,-0.07276089929489789,191.0
276,,0.688646680236855,0.10609611356722916,-0.14614489761532254,191.0
277,,0.533936673067444,0.06705812774018644,-0.4589986145492743,191.0
278,,-0.25318051823826,0.013292688180105644,-0.42197316740490304,191.0
279,,-0.6690140630602334,-0.02947119666904232,-0.23325826097476496,191.0
280,,-0.4625714511090439,-0.06901176157062,-0.4030968230023057,191.0
281,,-0.18965912270264584,-0.07331348980003705,-0.15522853788666532,63.0
282,,-0.36309845732343854,-0.050265470731681285,-0.23978786874937666,63.0
283,,-0.2105339676022852,-0.040250970156961545,-0.17897075602397725,63.0
284,,-0.19697582696226806,-0.01601843657251572,-0.4853546778737861,63.0
285,,-0.1648177851305741,-0.007892420042636756,-0.2773506087574971,63.0
286,,0.056962501308464385,-0.008487845903198716,-0.3448459652738071,62.0
287,,0.1264068283136158,-0.00781094926721633,-0.2378862034601352,62.0
288,,0.4748091154578346,0.00830273839356387,0.07063195147856596,62.0
289,,0.5494943832183742,0.013514638462630664,0.2066094264470675,62.0
290,,0.4647335665049454,0.00972738369899352,0.249534730840694,62.0
291,,0.1498324778116402,-0.0454899452846425,0.256393350613978,62.0
292,,0.2612328752887333,-0.14396646820516604,0.3908463453122327,62.0
293,,0.3405918503929665,-0.1637855611280659,0.2166738648987096,62.0
294,,0.4262253714225126,-0.35169323660563273,0.17365806920339846,62.0
295,,0.8926990169773364,-0.4157154301078018,-0.14920839100265615,62.0
296,,0.8988125496684334,-0.39663566503710623,-0.7406195402395903,190.0
297,,1.28709404879402,-0.3246304270898453,-0.949371409353258,126.0
298,,1.0055767829036075,-0.22296181889516814,-1.3753989415834655,126.0
299,,0.7892816489157071,-0.08655210171265526,-1.5825080887653664,126.0
300,,0.6072238603871457,-0.03632292213342689,-1.4021999731968031,126.0
301,,0.3864740345469891,0.0037268629109507897,-1.2047968388938173,126.0
302,,0.27430926256200444,0.023064946893983272,-1.03950748972594,126.0
303,,0.05492332989183284,0.059801294141745565,-0.4986654027142653,126.0
304,,-0.069053850789128,0.04033521239893572,0.04909991019064529,126.0
305,,-0.1702942949954604,0.01713399450677474,0.06769368405692268,126.0
306,,-0.3086148855993411,0.01038510388353532,0.29221216910419795,62.0
307,,-0.4326299514256682,0.00733270767033182,0.3486209737958333,62.0
308,,-0.5384694578056163,0.017812839906938813,0.327119546888216,62.0
309,,-0.8347556765580656,0.01633605560698537,0.26497483563605073,62.0
310,,-1.4793521856391734,0.02725313733036028,0.2502170219210487,126.0
311,,-1.684285372041761,0.07508685173156254,0.2885401959896722,126.0
312,,-1.5390822507818238,0.15011016243445216,0.27402780943388433,126.0
313,,-1.2686708647810725,0.15448752862353105,0.3895910306105837,126.0
314,,-0.978733756136282,0.16706557780013964,0.34665510108356634,126.0
315,,-1.0003053711624723,0.17246101606288206,0.23185469774572184,127.0
316,,-2.164265342577753,0.2530892016546915,0.17584654278923695,127.0
317,,-2.4995326006317358,0.2091399463108022,0.22374700130922512,127.0
318,,-3.4683155853270446,0.3002513345139212,0.4861834757372127,127.0
319,,-4.0569677556767045,0.4404214500357922,1.0656356459987864,127.0
320,,-3.8947389326507715,0.348912119915334,1.6659341197056343,127.0
321,,-1.2319810628201624,0.2492935109585735,1.6436637532882528,127.0
322,,-0.06534355989935949,0.19178684180978328,1.13963319495359,127.0
323,,0.5878105780891208,0.14736146840632447,1.0107095628849587,127.0
324,,1.3460089058325402,0.23234123408566504,0.4704375579960594,191.0
325,,1.1336393306379935,0.1910216815688031,-0.1360497183134546,191.0
326,,0.5943082695281692,0.2104456922798178,-0.3692493457447853,191.0
327,,0.6635214383139346,0.15426746326916768,-0.3905316830954049,191.0
328,,0.13564316318275702,0.1234453767001154,-0.2509233635197807,191.0
329,,-0.14842436016457913,0.1656087166281595,-0.2492879660895569,191.0
330,,-0.3827003692377235,0.18844836393331627,-0.3870635990756585,191.0
331,,-0.3294663807218329,0.2716891124605648,-0.5374150348236447,191.0
332,,-0.17944195430778198,0.3335869597630321,-0.948927752255072,191.0
333,,0.03206483488702688,0.3842302852101779,-0.9688845639538272,190.0
334,,0.1754497442737927,0.4457654305846296,-1.328505395389,190.0
335,,0.2596948992008841,0.6424471300059987,-1.7009129203982247,190.0
336,,0.07698735734421201,0.5082074871798917,-1.2936793116935728,190.0
337,,0.14460419307734934,0.3060340478877063,-0.7910301463335244,190.0
338,,0.09622298316487496,0.32537228456451284,-0.7185999347214637,190.0
339,,0.14382990434517004,-0.01636781030252389,-0.15866572526721892,190.0
340,,0.16710000576763548,-0.06792638461979487,0.11484338537975433,190.0
341,,0.16416303632806334,-0.20641003786856124,0.29772862522592425,190.0
342,,0.26989716597302404,-0.17217714179068933,0.2347556306724975,190.0
343,,0.3813737890027516,-0.16998367654413282,0.07233007465615197,190.0
344,,0.31197740286204995,-0.1907061342366416,-0.08699497642039801,190.0
345,,0.7789576485878452,-0.2606789229599118,-1.2037096417102933,190.0
346,,0.3880058239029313,-0.4106037185802275,-1.6427770156098207,190.0
347,,0.5966919153499134,-0.7877766400933629,-1.8659095005055304,190.0
348,,0.4489512211974455,-0.8992945105102589,-2.2619281018561748,190.0
349,,0.13152797919936202,-0.4209998731076704,-1.2574713395171455,191.0
350,,0.006293474606783958,-0.961257649846365,-1.094586740470236,191.0
351,,-0.12167473945410892,-0.7498462118106395,-0.6437889378535442,190.0
352,,-0.4089475655960356,-0.4596939179805117,1.0241526654597826,190.0
353,,-0.4869464832915175,-0.2029819844246201,1.4180538061245798,190.0
354,,-0.292111066259125,0.11198230392894737,0.5676459932546984,190.0
355,,-0.3583847161362941,0.23816700836771684,1.13588943344517,190.0
356,,-0.2944970480800515,0.2458706459063634,0.7839761879906698,190.0
357,,-0.24414564713475725,0.2469641299248377,0.41356640133968503,190.0
358,,-0.16459056225790006,0.2025504701896237,0.3589548326624828,190.0
359,,-0.3046202840129629,0.10895181296742558,0.2415207289467192,190.0
360,,-0.3565016660915892,0.1821446783606342,0.2546494911087211,62.0
361,,-0.28596207403892604,0.12601634872485454,0.18500679033946169,62.0
362,,-0.1722034362293003,0.1184808845034334,0.07375196245310815,62.0
363,,0.036080128677403865,-0.058970576119869174,0.07862171919755401,62.0
364,,0.2971896251426421,-0.09707632052703197,0.1576409050402229,63.0
365,,0.4087466827421842,-0.12718058997900006,0.23638485143795102,63.0
366,,0.408449263704426,-0.10983253395377357,0.26559458297692834,63.0
367,,0.2941831262851031,0.0223403656832864,0.2171246725921803,63.0
368,,-0.12685582936606002,0.12207924643123524,-0.05045480769737967,63.0
369,,-0.881237201413333,0.15628217168534805,-0.1717319090043279,63.0
370,,-1.2121656900748392,0.16689648087257725,-0.39208614020859794,63.0
371,,-2.3356092919393427,0.11284698666836145,-0.5985627951569454,63.0
372,,-1.9475132274190416,0.06226312427362584,-0.9432965889308562,127.0
373,,-2.0368242162030348,0.04228796372690023,-0.9371582548661024,127.0
374,,-1.7428113361694446,0.005066620100314502,-1.1630189423757604,127.0
375,,-1.742885208938365,0.006462536581571425,-1.5079651178161375,127.0
376,,-1.3209342281073035,0.041052074207065366,-1.4013315454824102,127.0
377,,-0.9243989050154556,0.08503698585728263,-1.555596578843741,127.0
378,,-0.5113099739714975,0.09536372987278896,-1.2002687142011408,127.0
379,,0.013220579740170236,0.0764259501405304,-0.5956504642630794,127.0
380,,0.2883478983728744,0.06411138618688987,-0.9794885212473268,127.0
381,,0.4863160789821223,0.11779561285113285,-0.8679778710160168,127.0
382,,1.018520469019198,0.1855004470821396,-0.7010603059105296,127.0
383,,0.9604192153171172,0.2701368648877824,-0.9502007323521576,127.0
384,,0.9780736834715158,0.5159244136384807,-0.7987356495226373,127.0
385,,0.7190176510980394,0.8294607234519309,-0.6334496117064214,127.0
386,,0.4541889577239542,0.8551839632189248,-0.6424348254849003,127.0
387,,0.2500447208692248,0.8612616310938824,-0.6533111875560222,191.0
388,,0.09985472651322592,0.7224356524549591,-0.5989829472727468,191.0
389,,0.08328910222011862,0.4881758765848524,-0.7838795914188664,191.0
390,,0.0600241525557137,0.255013809379739,-0.7702449174415752,191.0
391,,0.0687016436620268,0.3413099979092065,-0.488336440896348,191.0
